Interesting Asian cuisine,"Interesting and good fusion of Asian tastes. This place offers Thai, Korean and Vietnamese dishes. All tasteful and worth trying, even it may not have this ""special something"". Casual and nice atmosphere, good prices for noodle dishes (12-15$), more expensive for specialties (whole fish for...More",Aleks_travels_alone,"Paris, France",81,Date of visit: February 2016,"February 19, 2016",4.0
Fast food,"Sat for dinner at the bar with friends. There is an attractive dining room in the back, but the bar was good enough for us that night. The food comes out very fast. Good dumplings, spring rolls, chicken curry, baby ribs. The staff is not...More",Francois L,"New York City, New York",161,Date of visit: February 2016,"February 9, 2016",4.0
なにを食べてもほぼハズレなし,パッタイが特にお気に入りです。弾力がありえぐみのない海老、とろける半熟卵、しっかりした味付け。提供も早いので、一人でささ...More,pikosany,"Chiyoda, Japan",156,Date of visit: January 2016,"January 31, 2016",5.0
Buena opcion Thai,Buen lugar. No es el mejor Thai que he visitado pero no se puede despreciar nada. La ensalada de Papaya...More,gormes,"Mexico City, Mexico",210,Date of visit: January 2016,"January 19, 2016",4.0
Excellent food and service,"Best beef pho! Amazing fresh rolls and steamed dumplings. Delicious shrimp pad Thai. Kabocha brûlée cake and fast, friendly service. Yes, all superlatives.",UpstateNYFamilyMan,Upstate New York,88,Date of visit: January 2016,"January 12, 2016",5.0
OBAO – Pork Belly Appetizer Was Plentiful and Delicious,"My spouse and I dined at the Midtown East (53rd Street between 2nd and 3rd Avenues) location of OBAO for lunch on a weekday afternoon in mid-September 2015. We had an appointment at nearby Sloan-Kettering, so we were looking for a casual lunch spot before...More",Melissa H,Pennsylvania,963,Date of visit: September 2015,"January 5, 2016",4.0
"Presentation, portions and palate",Highly recommend this Thai/Vietnamese restaurant. It was really hard to decide on what I wanted because everything on the menu sounded incredible! Ended up going with the calamari appetizer and the pork chop fried rice. Absolutely delectable. Thinly sliced and perfectly cooked pork with tasty...More,Scott_Ankerson,"Zurich, Switzerland",27,Date of visit: January 2016,"January 3, 2016",5.0
Pick Up Saturday Night,"We were cold and tired after a day of sight seeing and decided to do take out from this restaurant. OMG food was devine, detail for take out was exceptional as was the timeliness and temperature. Went back after dinner to give a tip (Aussies...More",jalamacoza,"Newcastle, Australia",116,Date of visit: December 2015,"December 20, 2015",5.0
Okay food,I would say it is okay food with reasonable price. I had pad thai and my friend had pho. Both were okay.,Mandyseo,"Kingston, Rhode Island",56,Date of visit: September 2015,"December 9, 2015",4.0
Didn't really want to go hwre,OBAO was chosen by my tech savvy niece. Really small place although bigger than it looks from the door. Food was fabulous. Drinks were interesting and a good price at happy hour. High recommendation- give it a try!,Pamela1029,"Austin, Texas",14,Date of visit: November 2015,"November 25, 2015",5.0
Good Portions for NYC,"Went with a few friends here, and everyone had a different dish. Both people who had soup (including myself) both thought that it was good, but nothing extraordinary. The other people in our party had a vietnamese dish (noodles, greens & grilled meat), which was...More",Scott B,"Westbury, New York",442,Date of visit: November 2015,"November 9, 2015",4.0
Good Thai,I finally made it here and food was good and quick. Easy place nothing fancy. Simple menu and covers all pallets if you are looking for a veggie bite. From appetizers to main course flavors were consistent. They do have a full bar and you...More,Dogra11,"Kew Gardens, New York",250,Date of visit: November 2015,"November 6, 2015",4.0
Great food,We visited this restaurant a few times during our 10 day stay. The kids loved the food although make sure you avoid the lunch rush by being there at 11:30 or go there at 1:30. Dinner is also busy. Servers make a good attempt to...More,tegustaalgo,"Seville, Spain",25,Date of visit: August 2015,"November 1, 2015",5.0
Great prices and impeccable food,Staff were a bit standoffish but that added to the NYC vice. For $9 you get an appetizer and lunch entree. Great food and we all tried different things. Good sake selection too.,silveroliver,"Charlotte, North Carolina",10,Date of visit: October 2015,"October 8, 2015",5.0
TASTY THAI MEALS,"My partner, Janis, had Pad Thai, which she liked...I had the Chicken Cashew Nut which was good...and a Thai Salad...the food was tasty...the atmosphere was warm and friendly...the staff was efficient and helpful...the cost was very reasonable...",Chikika108,"Newton, Massachusetts",27,Date of visit: September 2015,"September 23, 2015",4.0
Boa comida asiática em NY!,Preço justo por um prato muito bom. A boa pedida aqui são os nudles. O prato serve uma pessoa muito...More,paulamayumiqueiroz,"Toronto, Canada",10,Date of visit: September 2015,"September 16, 2015",5.0
Yumm,The pad Thai with shrimp was really good and cheap. The ambiance was pretty relaxing for dinner time & not busy at all. I recommend it for dinner time.,pinkmaritza,"Monterey, California",4,Date of visit: September 2015,"September 7, 2015",5.0
So much flavor...,"Cool atmosphere, friendly staff. My meal was so flavorful. I thought my Thai restaurant was the best until I came to Obao. A definite must!",cody_girl_726,Florida,21,Date of visit: August 2015,"August 23, 2015",5.0
thai resto,"the place is chic, a little bit crampy for a restaurant but they serve good food. we ordered their pork chops which was amazing accompanied with white rice. we also ordered dumplings which was not my type because it tasted sweet. and there was this...More",Jennifer P,,20,Date of visit: August 2015,"August 15, 2015",5.0
Narrow3-sectioned restaurant,"First section is small one common couch three tables and chairs, second section a few tables with tall stools, facing the bar,and last section is the biggest section. Two step downs between two and three, kind of dark, not easy two negotiate if one is...More",890willy,"New York City, New York",42,Date of visit: July 2015,"July 29, 2015",3.0
В Москве вкуснее,"На 53 улице очень много ресторанчиков, но мы выбрали этот, потому что советовал trip advisor. Комментарии к блюдам: 1) Pad...More",Olga_Sukhobok,"Moscow, Russia",48,Date of visit: July 2015,"July 26, 2015",3.0
Good Asian cuisine,"Nice place, good food. Very tasty. Some also quite spicy like Green Curry :-) Based on ho crowded it was on Sunday night it seems it is a good reputated place. Service is fast. Cosy atmosphere. Air conditioned pretty cold.",Jean_Mi_le_Caribou,"Paris, France",444,Date of visit: July 2015,"July 20, 2015",4.0
Great South Asian Cuisine!,"We went with a group of friends trying to find Vietnamese food. Ibai offers different options from Thailand, Vietnam and even China. We were a large group so we were able to try different thinks, from the sugar cane skewers (much recommended) through the dumplings,...More",Omar J,"Rome, Italy",83,Date of visit: July 2015,"July 11, 2015",5.0
More authentic and good atmosphere,"I went on a recommendation, it was pretty good. I would say the food is more authentic than your average Thai food in nyc and slightly different. Liked it. It gets busy and has a nice bar atmosphere too, though not really loud. Reasonably priced...More",Mark L,"St. Albans, United Kingdom",364,Date of visit: July 2015,"July 1, 2015",4.0
Comida asiática ...,Foi uma experiência ótima e incomparável. Servem comida tailandesa e vietnamita. Comida muito boa. É um restaurante pequeno mas muito...More,JCPierre,"Uba, MG",315,Date of visit: June 2015,"June 28, 2015",4.0
Bellissima scoperta,"Abbiamo scelto questo locale a caso trovandoci nelle vicinanze. Il posto è davvero bello, curato e pulito. I piatti principali...More",aleda85,"Varese, Italy",17,Date of visit: June 2015,"June 16, 2015",5.0
"Cucina Vietnam e Fusion, buonissimo ed economico",Consiglio vivamente a chi ama la cucina asiatica e non vuole spendere una fortuna. anche il locale e' molto carino.,Shiva2008,Milano,146,Date of visit: May 2015,"May 27, 2015",5.0
"Good food, great value","Good selection of noodles and rice dishes, everything we had was tasty, good portions and very reasonable prices. The service was fair, no more, no less. Overall highly recommended.",Maya_pr,"Haifa, Israel",79,,"May 21, 2015",5.0
Thai-Vietnamese Food,"My co-worker and I wanted Asian food, and decide on Obao since we haven't had Thai food in a long time. We both ordered from the Lunch menu, I had the chicken with coconut rice (they only make 20 per day) and my co-worker had...More",174_C_369,"New York City, New York",9,Date of visit: May 2015,"May 21, 2015",3.0
Absolutely delicious Asian food,I was a tourist who met my friend (who is living in NYC) here for lunch on his instruction and I can see why . We both ate from the lunch menu. It was delicious and very fairly priced. Waitresses were attentive and helpful. Would...More,Trippy_Chris,"Liverpool, United Kingdom",7,,"May 18, 2015",5.0
Covers a lot of ground successfully...,Obao was within easy walking distance from our hotel and armed with some decent Tripadvisor reviews we gave it a shot. Starting off with an interesting take on calamari- lightly fried with sambal flavoring and an addictive cucumber relish dipping sauce to cool off the...More,Jack C,"Millsboro, Delaware",137,Date of visit: March 2015,"May 3, 2015",4.0
Tasty Asian cuisine,Obao midtown is quickly becoming one of my go to spots for tasty Asian fusion. Everything that I had here is delicious. Try both the Obao chicken with Coconut Rice and the Pho Bo as a main dishes or if you what a quick snack...More,Harry M,"New York City, New York",90,Date of visit: April 2015,"April 30, 2015",4.0
A mejorado,Ya no es el restaurante demoniaco por sus sabores.Ahora los sabores son mas sueves y la atención excelente aunque su...More,meurice,barcelona,74,Date of visit: April 2015,"April 27, 2015",4.0
Delicious Asian food,"I went to Obao on a friend's recommendation and very glad I did. We had to wait about 30mins for a table but found a bar down the road and came back. Service was good and the food was great. We had satay chicken, a...More",olive018,"Bath, United Kingdom",24,Date of visit: March 2015,"April 10, 2015",4.0
Absolutely Great Food!!!,"Food brilliant, sticky belly pork, pork on sugar cane skewers and duck dumplings all great! The mains were equally good, very large portions so no need to order sides unless very very hungry! Staff excellent and service great, a good night had by all and...More",Debbierose_uk,"Billingham, United Kingdom",69,Date of visit: April 2015,"April 1, 2015",5.0
Delicious Thai and Vietnamese at a reasonable price,"I routinely visit this restaurant when I am in the mood for Pho, which is comforting and delicious. Their other dishes are very good as well, and I am always pleased with their consistent quality, variety, and taste. The prices are reasonable, and of course...More",rob d,"Arlington, Virginia",8,Date of visit: March 2015,"March 30, 2015",4.0
Delicious Dinner Spot,"Though this restaurant calls itself a noodle and BBQ, there are a range of great options. From spicy curries to salads to pad thai dishes. Great service, atmosphere, and ambiance.",c0rrynw,"Washington DC, District of Columbia",159,Date of visit: March 2015,"March 16, 2015",4.0
Southeast Asian Cuisine,"Tom Yum Seafood had excellent flavor but minimal seafood (i.e. 3 small pieces of calamari). The Vietnamese Chicken Salad was perfect. Pad Thai had good portions of chicken and vegetables, however it was cooked in too much bland sauce. Good value in NYC. TIP: Offers...More",ConduitConsulting,"Santa Monica, California",75,Date of visit: January 2015,"February 4, 2015",4.0
Americanized Asian Food - For Tourists & Hipsters,"We came as a group of 3 couples during New Year's Eve week. Most of us are Asian. Reading the menu and the reviews, we thought this place was going to be good Asian food. If you're expecting good authentic Asian, this is not your...More",DKandPC,"Dallas, Texas",6,Date of visit: January 2015,"January 19, 2015",3.0
Your average Thai,"Good from a far, but far from good. The place got busy towards the end and frankly it is a bog standard Thai restaurant and nothing special compared to what I have tried elsewhere (albeit outside of the US). My only negative was that because...More",p0lak,"Winchester, United Kingdom",225,Date of visit: December 2014,"January 9, 2015",3.0
Tasty lunch deals.,"I've been a few times for lunch and love their lunch specials. The photos on the menu help make deciding difficult because everything looks so good. The beef with broad noodles is especially yummy. Another favorite is their spring rolls, which come with lettuce to...More",shanettec,"East Hampton, New York",76,Date of visit: November 2014,"December 30, 2014",4.0
Underbar mat!,Fantastisk god mat! Asiatisk med knorr och suveräna smaker. Vi satt i baren och åt vilket var mysigt. Bra service....More,AML_RD,"Varberg, Hallands Län, Sweden",8,Date of visit: October 2014,"October 31, 2014",5.0
Delicious!,I'm not an expert in this cuisine but the spring rolls were so delicious! I had the vegetable fried rice and it was better than any fried rice I ever had. The dishes other people had around us looked good and smelled good too. It...More,cougarxr21,"Milwaukee, Wisconsin",74,Date of visit: October 2014,"October 22, 2014",4.0
"Tasty, Inexpensive and Great Happy Hour Prices",We asked the concierge at our hotel for a recommendation to either a Thai or Vietnamese restaurant that we could walk to. He suggested Obao and we weren't disappointed. We arrived early (around 6pm) but with the time difference decided to eat then. We were...More,Katchapuri,"Dartmouth, Canada",353,Date of visit: October 2014,"October 20, 2014",4.0
very good Asian/Thai,"We got what we went for, good Asian/Thai food, well priced, good value, tasty, friendly, clean. We went early because we were hungry and it was near empty. We worried a little but stayed. When we left it was full. I don't know about other...More",mynamehere2013,"Farmington Hills, Michigan",220,Date of visit: October 2014,"October 12, 2014",4.0
comida oriental,"Um restaurante pequeno, meio barulhento, com uma decoração bem legal! Serve bons drinks e a comida é variada, japonesa e...More",valbaldan,"Sao Paulo, SP",62,Date of visit: August 2014,"September 25, 2014",4.0
food ok but you may get a headache,"we went to lunch recently, the place was packed. the food is fine, if you ever receive it. after we ordered, we placed an additional order to take out, but it never arrived. the waiter said the kitchen was ""busy"". seriously?.. The place is irritatingly...More",Ma G,"New York City, New York",39,Date of visit: September 2014,"September 22, 2014",2.0
Good early bird supper in NYC,"We have just returned from a very good early supper at Obao. Service was attentive, food delicious and the price very good value. We sat in the window watching life go by and the darkness falling while windows were lighting up in the surrounding buildings....More",tashaustin,"Oxford, United Kingdom",15,Date of visit: September 2014,"September 21, 2014",4.0
Savory with Atmosphere,Obao is one of the best kept secrets in NYC! I knew I was in the right spot when I watched the chef actually tasting her soups. That is ALWAYS a good sign of a great chef! The food is incredible and definitely not one...More,Mike G,"Corpus Christi, Texas",29,Date of visit: September 2014,"September 15, 2014",5.0
un MUST!!!da non perdere!,Non sapendo dove andare a cenare in quel di NY e volendo provare una cucina diversa da quella americana e...More,ANDREA B,"Varese, Italy",25,Date of visit: August 2014,"September 8, 2014",4.0
Try the one on Ninth Av,"My brother goes to another location and gets coupons from savored.com near theatre district. This one is not far form UN, Bloomingdale's. Casual eatery. four of us shared Thai papaya salad, grilled eggplant (as appetizers), then pad say eww and Bangkok chicken (as entrees). I...More",nycmom22,"New York City, New York",1285,Date of visit: September 2014,"September 1, 2014",4.0
X una buona cena non dispendiosa,"Cercando un noto locale vicino che poi abbiamo trovato chiuso, abbiamo deciso di cenare in questo posto con cucina a...More",Pos73,"Gambara, Italy",87,,"August 30, 2014",4.0
Owow,"I visited Obao for lunch with a group of friends and was impressed with the entire place. As previous reviewers have indicated, the restaurant gets busy at times and definitely has a buzz to it. We tried several of the appetizers (the best of which...More",soul_surfer,New Jersey,144,Date of visit: August 2014,"August 12, 2014",4.0
Great food in nice place,"Had dinner at the restaurant a few times during our stay in New York, and the food was great. We where 5 people and we tried something from almost every part of the menu card, and the results are consistent. Whatever you order it is...More",kenthw,"Osted, Roskilde, Denmark",47,Date of visit: August 2014,"August 11, 2014",5.0
bustling noodle shop,Sat at the small bar and got fast service - the menu has good variety and everything is freshly prepared by the crew working the woks and steamers. Will go back again.,MichaelG1017,"Charlotte, North Carolina",23,Date of visit: July 2014,"August 3, 2014",4.0
innovative Thai Cuisine,I had the chance to eat here during restaurant week and really enjoyed it. They add just a little extra to traditional Thai cuisine. I had Duck Confit with red curry - by way of example. This unexpected combination was delicious.,Consultantgal,"Denver, Colorado",233,Date of visit: July 2014,"August 1, 2014",5.0
Love this place,"We returned to this restaurant after a fine meal months ago. Still terrific, food is fresh and plentiful. Nice happy hour. A good place to go in Midtown near theater district.",R C,"Philadelphia, Pennsylvania",15,Date of visit: July 2014,"July 30, 2014",5.0
Buon tailandese,"Abbiamo cenato in questo ristorantino a Manhattan proprio questa sera, scegliendolo un po' a caso in una via piena di...More",Gianluca Z,"Saronno, Italy",287,Date of visit: July 2014,"July 13, 2014",4.0
Decent Thai food,"I generally only come here for lunch. The service is usually prompt and efficient. The food was made well and was always exactly as I ordered it, extra spicy. They also usually provide a small complimentary appetizer for lunch, which I appreciate. This place one...More",David I,"New York City, New York",6,Date of visit: June 2014,"July 1, 2014",4.0
Excellent food,"This restaurant is awesome! Definitely try the Michelin recommendations. Appitizers: Spare rib skewers - excellent, sweet and salty. Make sure to chew the skewers! :) Salt and pepper shrimp - pretty good chicken sate - there were two different kinds of sauces. A peanut sauce,...More",Spencer M,"New York City, New York",106,Date of visit: May 2014,"May 30, 2014",5.0
Excellent Food,"Food was great at a great price. I had the pork and shrimp noodle bowl, husband had the pho with meatballs. They were both delicious. We shared the crispy pork belly as an app which was excellent. The service was quick. The atmosphere is dark...More",threesee,"Portsmouth, Ohio",17,Date of visit: April 2014,"April 20, 2014",5.0
So many things wrong,Where do I start? How we had a reservation for over a week and they gave our prime downstairs table away to walk-ins while we had drinks at the bar? Even though I confirmed with the not so bright hostess ten minutes before we sat...More,Paul H,New jersey,242,Date of visit: April 2014,"April 5, 2014",2.0
Great lunch,"So, the day before our annual wine dinner, next door at Solera, we drop off our wines and decide to head to Obao for lunch. We'd never been here but it just looked good. Once we walked in and saw a mainly Asian crowd' we...More",pensfan58,NY/NJ,426,Date of visit: February 2014,"March 23, 2014",4.0
Great value and service,We like Thai food and good service. Both were in abundance here. Usually we go to a Thai restaurant and each of us order an entree and then share them. This is a wonderful way to taste many things. Last night was no exception and...More,Shoeguy-1,"Southampton, Ontario,",54,,"February 24, 2014",5.0
What were the Guide Michelin people smoking?,"I live a few short blocks from OBAO in Manhattan and admit to have never noticed it before I read it was recommended by Guide Michelin as a commendable restaurant for its prices. I visited, not once, but twice to make sure I had not...More",EANYC,"New York City, New York",475,Date of visit: January 2014,"January 25, 2014",1.0
---great affordable option---,A little place with great options for lunch. We didn't expect to have such a great time and culinary experience in this tiny little and vibrant place. We were starving with no clue where to eat lunch near Lexington Avenue and there we were at...More,--MaFerCR--,"Guaynabo, Puerto Rico",50,,"January 6, 2014",4.0
Great option for affordable lunch in midtown,"Very solid Thai option 53rd/3rd. Great for a quick lunch - easy to be in & out in 45min. Many choices (noodles, dumplings, soups..). Everything is very flavorful and well-prepared. Quick and very affordable given the location. Space is a little cramped but surprisingly comfy,...More",Oliver J,"New York City, New York",381,Date of visit: December 2013,"December 29, 2013",4.0
"impeccable service, wonderful food, unusual options",Having eaten thai all over the world I would have to say they do a wonderful job of it at Obao. Obao offers standard options such as a very flavorful panang curry to more exotic options. The service is excellent. Great location if you are...More,coquelle,"Plantation, Florida",172,Date of visit: December 2013,"December 10, 2013",5.0
Our Thai In NYC,We stumbled upon this place on a holiday to NY back in 2011. We were with friends who live there and looking for Thai/Vietnamese. What a terrific find! Since then it has become their regular ad we make sure we eat there at least a...More,PaulAndrews2013,"Dunsborough, Australia",36,Date of visit: October 2013,"November 28, 2013",5.0
Excellent Food!,"I've been eating at Obao since opening week. It's great that I work close by. Their food is consistently delicious, FAST and reasonably priced. Favorite apps: calamari, crispy pork belly and steamed dumplings Favorite meals: Pho Bo, Chiang Mai, Salt and Pepper Shrimp, Spicy Lemongrass...More",missmin78,"New York City, New York",6,Date of visit: November 2013,"November 6, 2013",5.0
una conferma della cucina thai,"una capatina al thai è d'obbligo se passate per la grande mela, la scelta è ampia e anche se non...More",giulyjune,Vicenza,283,Date of visit: October 2013,"November 5, 2013",4.0
Great Flavor and Service,"Pre Broadway show meal with the girls. Booked a table with them based upon the referral on OpenTable. Told them it was our first visit, and had a window table looking out over the street. The dumplings, papaya pad thai and massaman curry were excellent....More",wigglywaggly,"Chapel Hill, North Carolina",187,Date of visit: November 2013,"November 4, 2013",5.0
Great Laksa,"I stopped in for lunch during a weekday and was pleasantly surprised. A very friendly service, modern interior, and great Laksa with cold beer. Great lunch, will definitely be back when in NY.",VT1981,"Milwaukee, Wisconsin",33,Date of visit: October 2013,"October 29, 2013",4.0
Fantastic,"Book a table via their site (general rule of thumb in NYC as it's crowded almost everywhere), you will not be disappointed if Vietnamese cousin is your flavour. Service might not have been top notch, but still ok. Food was nothing but great. Prices are...More",Thomas V,"Gothenburg, Sweden",143,Date of visit: September 2013,"October 24, 2013",4.0
The Best Thai Food Ever!,The food is authentic and well presented. I was with Thai friends and they did the ordering. Outstanding. The food is served in attractive dishes and the decor is lovely. The restaurant is very busy and reservations are a good idea. It is a bit...More,Patricia R,"Hendersonville, North Carolina",317,Date of visit: September 2013,"September 30, 2013",5.0
buona cucina tailandese ad un prezzo onesto,"Il locale è molto carino, accogliente, caldo, ideale in particolar modo per delle cene romantiche. Iniziando dicendo che la birra...More",giulyjune,Vicenza,283,Date of visit: April 2013,"September 21, 2013",4.0
Totally delicious,"Ate an amazing meal here with friends, lured inside by the intriguing decor and spotless appearance, once inside the aromas convinced us to stay. We started the meal with quirky and delicious cocktails and then moved on to appetisers. What can I say, the flavours...More",874lizs,,8,Date of visit: September 2013,"September 18, 2013",4.0
We liked the food,"I thought this was a nice place. Modern, comfortable interior with a laid back atmosphere. Waitresses are very enthusiastic and relatively attentive. Prices are reasonable. They serve something a fusion menu - Thai and Vietnamese. I found all of the food excellent. We went during...More",Russianoligarch,"London, United Kingdom",172,Date of visit: August 2013,"August 29, 2013",5.0
Decidedly average,"Smoked salmon wrapped lettuce was good as were the crispy bean curds as appetizers. For entrees, the sea bass was good, fried rice almost below average, and the green curry vegetables were, I thought, exceptional. Service was a bit lacking - too many tables per...More",2TXAngels,"Austin, Texas",236,Date of visit: April 2013,"July 29, 2013",3.0
Great spot,I try to make it here whenever I'm in ny for the crunch pork belly. They always have good lunch priced anf early bird dinner specials too.,toughnlcentral,PA,136,Date of visit: July 2013,"July 4, 2013",4.0
Amazing Find,We went here for lunch and they had a great list of lunch specials- a few dollars off of their rock bottom prices. They give you a small appetizer to start and can make any of their dishes without meat if you ask. The food...More,miller20817,"Chicago, Illinois",69,Date of visit: June 2013,"June 23, 2013",5.0
Real Vietnamese in Midtown,"I had given up on ever finding real Vietnamese noodles in Midtown. But on this day, I didn't have time to take the family Downtown for pho, so I decided to give Obao a try based on good recommendations online. I had heard of it...More",itstuan,"Washington DC, District of Columbia",94,Date of visit: May 2013,"May 27, 2013",4.0
"Good food, but very uncomfortable service.","Ordered an apetizer, a soup, a main dish, and a gin tonic. The soup was served, while the apetizers were merely touched. The gin tonic was brought long after. 5 minutes later, the waiter came with the main dish while the table was still ffull...More",Pieterdw83,,4,,"May 6, 2013",2.0
Best Vietnamese food in midtown,"Been there many times for lunch, they always serve different appetizers that come with your lunch. Usually we just ordered their pho, which keeps me coming back. The setting has a bit of rustic and bit chic, music hip, waiters mostly nice and prompt. Don't...More",Cliff W,"Westport, Connecticut",25,Date of visit: April 2013,"April 25, 2013",5.0
Awesome Pan Asian food!!!,Great menu choice. Loved the Bulgogi styled BBQ meat. Almost everything they have is very good. Prompt service and good atmosphere.,Flowerin,"Salema, Portugal",7,Date of visit: April 2013,"April 15, 2013",4.0
Great phad thai,"We had cheked out a few places we wanted to eat in New York, and the food at Obao was very good. The phad thai was as good as I had in Thailand two years ago:)",Ann L,"Oslo, Norway",5,Date of visit: April 2013,"April 15, 2013",4.0
Obao - Chance Worth Taking,"I was in New York with friends and we just happened upon Obao. It looked interesting and we decided to give it a try. From the front you just see a few tables, but there is an additional room in the back! We loved their...More",charsky5,"Fredericksburg, VA",24,Date of visit: February 2013,"February 25, 2013",5.0
Friends reunited in the amazing Obao,"While visting New York over the Christmas holidays, I had the plessure of meeting up with old friends here. They had been here in the past of course, but been a first timer, I loved it. The food was so tasty and fresh. I loved...More",anichleirigh,"Dubai, United Arab Emirates",107,Date of visit: December 2012,"January 29, 2013",5.0
Tries to cover too many bases....,"OBAO would be better if it stuck to one or two cuisines and did them well rather than trying to cover a range of cuisines. We ordered mainly Vietnamese dishes, and while some were interesting, most lacked the sparkling freshness that is usually found in...More",Jan W,"Williamstown, Massachusetts",315,Date of visit: January 2013,"January 7, 2013",3.0
Pretty solid experience,"I really liked this play and would definitely go back. They have a Happy Hour that includes all Sunday through Weds where the drinks are 5$ and Saporro is only 2$. The drinks sound better on the menu than they taste, but hey, 5 bucks...More",GlendaleCA,USA,794,Date of visit: December 2012,"December 2, 2012",4.0
Te arde la boca!!,Localito siruado en una calle oscuro de Manhattan pero correcto. No entendi la mitad de la carta pero parecia apetitoso....More,meurice,barcelona,74,Date of visit: November 2012,"November 26, 2012",3.0
Pad See Ew with a Korean twist,"I went at 6:30pm and it was empty. Don't be put off if the decor is a bit uninviting because the food is great. I started with the crispy pork belly and it was cooked perfect, the ends were like pig Heaven. The pad see...More",BrianSip,"Bedford, Texas",34,Date of visit: September 2012,"September 22, 2012",5.0
