"Pros:
- Predictable
- Super fast service
- Nice decor & ambiance

Cons:
- SALTY
- Few seats
- Servers are not really able to communicate what certain items on the menu mean",Mary W.,"New York, NY",7/28/2013,3.0
"I've been here twice.

Once for a casual lunch, and another for a friend's birthday.

The casual lunch was a good experience. I ordered their chicken with coconut rice and it was good. The rice was nicely cooked and coconuty. The chicken was unmemorable, but not bad. Out of all 3 of us that was there, the chicken was the most memorable.

I also came here because they have Durian shake. It was good! I was craving a durian shake, and the shake was smelly and delicious.

One of my codiners ordered their ""Michelin recommended"" pho. It was no where NEAR Michelin recommended. The broth was lukewarm and uninteresting. The mix-ins (brisket, tripe, and beef balls) were few and mundane. (There were like 2 of each item) The noodles were standard. I really don't think the Pho deserved ""Michelin"" anything.

I came back here for birthday party nearly a year later.

They had $2 sapporos on draft. That's a pretty great deal.

I had the pork belly with chinese broccoli this time, and it was good. The pork they used was DEFINITELY NOT pork belly though. It was too lean of a cut. The sauce was good. No complaints there.

The same codiner ordered the Pho again, and again, she was disappointed.

Everyone else in my party just seemed to not love their food either. We ordered the coconut chicken for the table, because one of my friends heard that this is their famous dish and they only make a certain amount a day. Well, it was 7:30 p.m. and we were still able to order it.

The service was good, everyone seemed really busy, but they came around to check on us every so often. As someone who was a server, large groups are kinda scary. So, kudos to them for tending to us!",Lisa Y.,"Brooklyn, NY",12/26/2013,2.0
"Definitely one of my new favorite Thai places EVER (and definitely my favorite in the city). Everything here tastes fresh and flavorful. Everything excites me. My favorites are: drunken noodles, basil tofu, pad thai. Could eat these dishes from OBAO forever. Have heard some not so great things about the service here but I have not experienced anything myself (so cannot comment). However, the food quality is definitely amazing so I'd give it a try so you can see for yourself!",Roopa S.,"Manhattan, NY",6/4/2015,5.0
"My friend introduce me to this place and they have great selection of food. The menu looks well design and the foods there are tasty. I recommend trying the pad thai over there, it doesn't feel heavy. Another personal favorite of mines is the obao chicken. The chicken was pretty moist when you take a bite into it. The chilly sauce complements the chicken and the rice together. It gives you a sense of interesting flavors.",Sumen T.,"New York, NY",10/17/2015,4.0
"The food here is great. They are accommodating with larger parties and splitting checks which is really nice. Food is amazing and tastes really authentic. Note when an item is marked spicy, it's really spicy. The food can be really hot but overall is great. Some of the better asian food I've had in a while. Will go back in the future.",Rachel B.,"Scarsdale, NY",7/23/2017,4.0
"Pretty good food.  The pho was a-okay...certainly not good pho.
My chicken with chili sort of soy sauce was very good.
Nice atmosphere, decent prices.  Too many in the area and not special enough to go back to but glad we tried.",Alexandra C.,"New York, NY",11/9/2011,3.0
"This place has really gone downhill over the last year or so.  And that is really a shame as there isn't really a good Vietnamese place in midtown east.

We ordered the pho bo and the Singapore noodles today.  The beef in the pho was rubbery and the shrimp in the Singapore noodle had gone bad.  Overall, I don't think the food they are serving here is very fresh and coming back here means running the risk of getting food poisoning.

With service being slow to anemic, there is really no redeeming quality for this place any more.",Stephen J.,"Manhattan, NY",6/30/2013,1.0
"Went for dinner and got the recommended items on the menu--everything tasted amazing. Drink menu is satisfying, and the atmosphere is perfect. I am now obsessed with this place, and definitely coming back!",Amber C.,"New York, NY",3/13/2016,5.0
"Had the chicken pad Thai for lunch. Thought it was very good, for the price, however, there should have been a little more. With tax it was 13 bucks and change. Saddened to see no lunch specials. There are plenty of Thai places in the city that are just as good that offer you a 9 or 10 dollar lunch special AND !!! you get a choice of an appetizer. They should offer the same lunch special as their other restaurant in Hell's Kitchen. (9 bucks) The one in hells is much nicer too.",Brian V.,"Staten Island, NY",2/15/2016,3.0
"Wow. We had family in town so we were a group of 8 for dinner. It was a great experience all the way around. The service was efficient and friendly; the menu was varied enough for every to find something they liked (we particularly liked the eggplant/tofu and duck noodles); the cocktails were interesting. And, the price was fantastic. Very affordable.

We'll be back",Christina W.,"Sarasota, FL",4/11/2016,5.0
"Always try to stop by and order the Spicy Lemongrass Kalbi Short Ribs, very yummy. The location is very intimate.",Eva A.,"Delray Beach, FL",5/21/2016,4.0
"It's really good and the service is great but it's not fast at all, and there's usually a wait time. Try the items that are marked by a Michelin recommended logo. I really liked cane sugar sticks wrapped in pork belly strips. (appetizer)",Natalia H.,"Brooklyn, NY",6/4/2015,4.0
"Me and a friend decided to take a chance on this place since we were too hungry and  it was too cold outside to search for another noodle spot for dinner. Oh boy, I wish we weren't so lazy. We came and asked for a table. It was Friday evening , so we knew what we are getting ourselves into, yet there was no communication from the staff about -if they have a table or they are booked. We just stood there while hostess and another staff member were staring at the reservation screen and speaking in the different language. Nothing  like - ""oh let us look, or give us few minutes"". After some time of silent awkward wait, it was announced that we have a table. Well, thanks , I guess.
Once we got to our table, we promptly ordered-spring rolls, pad thai and Singapore Laksa. Pretty safe and standard fare. It seemed like every server had their own section. Our server was a nice young lady who took the order and our food got to us on time.
Once food came, my Laksa was absolutely disgusting and I mean disgusting. Buckwheat (which I love) noodles were mushy and bland, while broth was overwhelmingly greasy and shrimps in it had strong funky aftertaste.
Our server was no where to be found and other servers were literally avoiding any eye contact with us, so I patiently waited for my server to order something else. 2, 3, 4,5, 10 minutes- she is no where to be found, my friend is already done with half of her food. Finally , our young lady shows up, when I loose my appetite from frustration. I paid for the full plate of Laksa which I had two sips from and left at the restaurant.

Such a shame since, I really liked their 9th avenue location. I mean ,I really don't have to ask for the manager to comp my untouched greasy food.",Eve A.,"West Islip, NY",4/25/2015,2.0
Order from here all the time delish. This is the only place that can do delivery pho right!,K M.,"Manhattan, NY",2/26/2017,5.0
It's ok. Papaya salad was a disappointment. Pad Thai required extra effort to swallow. Pad see ew went chowing down quite fast.,WenZhen N.,"Manhattan, NY",5/18/2016,3.0
Went here today and I have to say super disappointing. The decor is beautiful and the atmosphere could be intimate if you didn't have the servers hovering above and around you rushing you to place your order 5 mins after sitting down. I didn't even have enough time to look at the menu and was pushed into placing an order resulting in a plate i disliked. Glass noodles are not my forte! furthermore the food comes out in about the same time food in McDonald's takes to prepare. Literally it took all of 5 minutes for our food to come out which is strange to say the least. The whole thing was a rushed experience and the food was mediocre. My chicken had the fattiest nastiest skin on it  and I've been nursing a stomach ache ever since. There are plenty of better Thai restaurants in NY .,Sarah A.,"Kew Gardens, NY",4/3/2015,2.0
"Really nice little restaurant with some cool green hanging walls!
A must try is the spare ribs on sugar cane - very interesting!

I am dinging 1 star for the service, whilst polite, the waitress did not really check on us throughout the meal or ask if we wanted more drinks (would have certainly ordered more)!",Vishal C.,"Manhattan, NY",6/2/2014,4.0
"Obao is without a doubt one of my favorite restaurants. The atmosphere is relax yet elegant, without being too pretentious. The food is scrumptious. The fusion between the different Asian cuisines is well executed and inventive. I couldn't recommend this resturant enough. It's tucked in a Hell's Kitchen row, just easy enough to miss so keep your eyes open.",Jonas S.,"Brooklyn, NY",10/20/2015,5.0
"Obao is legit.  For appetizers, we generally order the spare ribs on sugar cane skewers, which are absolutely delicious.  The meat is thinly sliced and wrapped around the skewers, and is covered in a sweet sauce and crushed peanuts.  (I still can't figure out if I'm supposed to eat the skewers, though I've been known to eat - and love - sunflower seed shells, so this should probably inform my take of the situation).  The pork belly appetizer is also incredible, though sometimes a bit much right before the main course, but only because they give you such a generous portion.

The pad thai here is some of the best I've ever had.  It always comes out fresh and hot (not gross and with clumps of noodles stuck together like some places), and is topped with a delicious poached egg - I love that they do that; the runny yoke mixed in with the rest of the dish is such a creative, yummy way to enjoy pad thai.  The pho here is pretty solid too from what I've heard from my dining partners, but I myself have never tried it.  I mixed things up today and got the green curry with chicken, which was good, though not a standout like the pad thai.

I like that Obao also brings out little house appetizers before each meal - usually something like edamame or some sort of salad.  They also have great presentation for the dishes.  Service is generally very good - everyone here is friendly, but sometimes they get a little off their game during the week...though it is lunchtime in Midtown I'm talking about, so you're not going to get the same service you would during off hours.  It's mostly just basic stuff like multiple servers coming to take your order or mixing up drink orders - no biggie though, they're really chill about it and happily set things to rights.

Also take note of the astroturf-covered walls in the front room - interesting decorating choice, but it works!",Kaitlin W.,"Brooklyn, NY",3/13/2014,4.0
"We were looking for a place to go for my friends birthday last weekend and after searching yelp, we were between Rain Thai and oBao. After reading through the reviews, we decided to go to oBao - so thanks fellow yelpers! You helped us to make a great decision :) The size of the place - from the outside - is deceiving; it looks a lot smaller than it actually is. They actually have a bunch of additional seating in back.

I had the green curry and substituted tofu for the beef and it was delicious! A bit spicy but no so spicy that I couldn't eat it without having to chug water after each bite. The service was great, the chopsticks were cool - they were red and a sturdy plastic - and on a Saturday night at around 8pm, it was pretty empty. There were a group of 5 of us and we got sat immediately.

In conclusion, if you're looking for yummy Thai food, you won't go wrong by choosing this place.",Tracie B.,"Pompton Lakes, NJ",2/27/2013,4.0
"Liked it a lot! Speedy service even during the lunch rush, delicious pho and a free appetizer. Everything I wanted plus a beer.",Lyusha G.,"Newton, MA",2/6/2015,4.0
"UPDATE: not sure what has happened to this place but their quality has definitely gone down hill. I could have continued to deal with their poor service but the past few times between delivery and dining their food has been horrible.

Previous Review:
Finally a place in midtown that truly captures the perfect fusion of Thai and Vietnamese food. The atmosphere is nice whether you sit in the back or the front and when the weather is warmer they have a really cute back garden area. Despite the poor service you really can't beat the price for the area it's in and the food is amazing so it's hard not to keep going back. They also deliver and the turn-around time is pretty quick.

Appetizer:
Crispy Pork Belly

Entree Fav:
Pad See Iew

Sides:
Sticky Rice W. BBQ Chicken & Sausage",B H.,"Manhattan, NY",6/13/2013,2.0
"Pho had a strange smell but was okay overall. The portions for the pho was a good size and very filling. I got the dumplings appetizer; they only gave my friend and I 2 tiny ones and it was $4; not worth even though they were good.

I liked the fake grass wall.

The bathroom was clean and its lights were very cool!!",Yuan Y.,"New York, NY",1/9/2016,3.0
"I got pork chops and a really good tom yum soup for lunch. Their tom yum soup is the best I've tasted so far. Their Thai tea is also good-- not too sweet. I love the ambiance of this restaurant. The service is really good, and the food tastes good. You get what you pay for, and the prices are very reasonable. What more can you ask for?",Katherine D.,"Chatsworth, Los Angeles, CA",8/18/2013,4.0
Came here because our original place was packed and our bellies were crying. Little expectation. Surprisingly tasty. Chang mai noodles full of  spice and heat. PInapple fried rice true mix of sweet and salt.,Bon W.,"Manhattan, NY",11/27/2013,3.0
"I used to come to OBAO at least once a week when I lived a few blocks away, but now that it's a little further away from my place, I seamless this place quite often. I always order the Pad Sew Ew, Pad Thai, Thai Basil Fried Rice, Daikon Shrimp dish, vegetarian spring rolls, summer rolls, and/or thai iced tea. I will sadly admit I noticed the dishes are not as good as it used to be (like compared to circa 2013)...not sure what happened there, but nonetheless, still does its job.

Some things they need to improve on is their delivery time - I used to not have that much of a problem with their timing, but for the past year or so, they take at least an hour for the food to arrive, which I think it's unacceptable considering I only live 10 blocks away from the restaurant. I know they have a lot of volume, but if they want their customers to continue ordering delivery, they should hire more delivery guys during their dinner rush hour. There were many times I picked another restaurant to order from because I wanted my food to come in 20 minutes, not an hour and 20 minutes. Also, I really don't like how they have to charge me an extra $1 for peanut sauce in a tiny soy sauce-sized cup - like if you're going to nickel and dime your customers, can you at least give us a bigger size cup?",Anya S.,"New York, NY",10/9/2015,4.0
"If I could give zero star I would. This is my first and last time ordering lunch from this place. I ordered 2 pho bowl, and people who packed the food didn't put noodle in ( I understand ropes make mistakes). I called to have them delivered the noodle so my colleague and I can actually have our lunch, but instead they doubt my visual ability and stating that the food packed did put the noodle in. Finally the receptionist said they will deliver the noodle over in 5 to 10 mins. 25 mins went by, I called again, the delivery guy had just left the restaurant. And of course the receptionist had to speak to their upset customer with an awful attitude. Finally the delivery guy showed up after 40 mins. They make this mistake on a Saturday; I wonder what type of mistakes they would make on the busy weekdays.

Yes I ordered on Saturday, April 9th. What I mostly upset about was the attitude of the receptionist who communicated with me on the phone. Thank you for looking into it.",Cindy T.,"East Village, Manhattan, NY",4/20/2016,1.0
"We had lunch here today and the Pho Bo was outstanding! The broth was perfectly seasoned and the ingredients just right. My husband had the Thai fried rice with pork chop-he loved it! We also shared the spring rolls with lettuce. The dipping sauce was delicious. They also had a Sapporo pitcher/ sake combo for $16. Great deal and a perfect accompaniment.
The service here is attentive and very friendly. Highly recommend this little gem! Go. Eat. You'll be glad you did.",Marion R.,"Tucson, AZ",7/19/2014,5.0
I think I just found my favorite new Thai staple in nyc. Not just because it's a block from my office either. The food is fresh and delicious. I've tried about a 1/3 of the menus by now and haven't been let down yet. In fact it keeps getting better. The pork belly rocks. The staff is also really friendly and fun to watch from the bar. They are a well oiled machine. No need to go anywhere else.,david w.,"Los Angeles, CA",11/10/2015,5.0
"I am a FAN!
No wait + tasty food + good service + cheap = frequent visit

We got mango fried rice, clay pot shrimp and spicy calamari. And all were very good. I am so surprised that this place isnt more popular... Would definitely go back to try the other 100 items on their menu",N W.,"Manhattan, NY",9/28/2013,4.0
"It was one Summer Evening and my wife and I decided to try a new restaurant.  We had OBAO deliver the food to a roof top location on 38th St. & 6th Ave.  

The delivery service took over one hour and is unacceptable to NY delivery standards.  I don't have time to wait for you to bring me my food, my 8ss is hungry.

Before we began devouring the food we noticed that the food was cold.  We had ordered Pad Thai with Shrimp, Summer Shrimp Roll, Chicken Satay, and a couple of other dishes which the other couple that had joined us.  The food quality was pretty bad.  My Pad Thai dish was more oily than a chick in a Proactive Pimple cream commercial.  The meat was way to cold and we were extremely dissatisfied with the experience.

I would definitely never order from Obao again.  There are a million other restaurants to choose from in NYC.  Good luck and stay Hungry my friends.",Freddy V.,"Brooklyn, NY",8/18/2013,2.0
"Solid good tasting dishes, nothing extravagant.  What they have, they do well.  Love the early bird special.",Cullen R.,"Manhattan, NY",6/14/2015,4.0
The food's amazing. Service is superb. I love the calamari. The portions are enough to feed two people. My husband love the steamed dumplings. The prices are really affordable and you can share the food.,Marylou M.,"Woodside, NY",1/16/2016,5.0
"Love the beef luc lac.

Bun bo hue was pretty close to authentic as compared to Vietnam or west coast bun bo hue, which is very rare in NYC.

the eggplant appetizer was very close and authentic to cà tím nuong mo hành so a huge huge plus for them for that

the dill fish dish sounded like cha cá la vong, but  the fish came fried, not grilled, and way too salty, not delicate like the Hanoian version, but even though it wasn't authentic, it was pretty good.

the green tea panna cotta was amazing! I crave it so much! I wish they open later so I can just go there for this.

basically a solid menu, everything i've tasted has been at least good.

Service is mixed. sometimes there are cute waiters that are very nice and helpful, and sometimes i get the sense that the waiter just wants to get me out of there as quickly as possible. There's been more than once that they are very obvious/blunt/tell it to our table that they are closing and we need to leave. This is still a few minutes before 11!",N L.,"KNICKERBOCKER, NY",3/24/2013,4.0
"I must've ordered the wrong dish cuz the reviews were much better than the actual.  

I went there for lunch and the ""free starter"" with entree was a good deal...BUT the so-called starter can be a dish of corn or something, not necessarily like a real appetizer.  So ordering the fresh shrimp rolls, which were good by the way, is an extra 6 bucks to my lunch.  

Let's talk about the entree...now, maybe I should've stuck with a pad thai, I mean, c'mon, how can u mess up pad thai...it's thai street food, u gotta be a genius or someone who needs cooking 101 to screw that up.  Anyways, I ordered a pho cuz the picture looked good and some ppl even said the beef were thinly sliced...WRONG...those ppl probably have never had really thinly sliced beef pho.  Mine were like 2mm thin...so if I can actually measure the thickness, then it's not thin.  With only 4 pcs of chewy beef (2 pcs with a chunk of fat on them), not much for this bowl here.

The only thing that saved my meal was the durian shake cuz i like durians so that was satisfying.

I might go there again to try out their pad thai and conclude my opinions on this place, but not really recommending this place for thai or viet because it's average cooking on both sides to me especially the vietnamese side.",Jackie P.,"New York, NY",3/4/2013,2.0
"Good, comfortable atmosphere and Asian inspired decor. Great service. Our server was friendly, informative and helpful.(I didn't get her name but she had an Australian accent) I asked for their house specialities and she made great suggestions. The whole staff was attentive. One person in our party had the clay pot catfish and she loved it. Great location by the theater district.",Donna W.,"Ventura, CA",3/8/2015,5.0
"The lunch specials prices has increased. The salad served as appetizer was very dry and the mayo dressing tasted bad. Service was also bad, but the pork and vermicelli entrée was the only thing that made my day.",Ronna M.,"Flushing, NY",12/4/2015,2.0
"Great Vietnamese and Thai restaurant in Hell's Kitchen. I love the hanging lamps and up stairs gold-bell decorated ceiling. I stopped for a happy hour drink at the bar before my dinner at 8. The drinks were way too light and sweet for my taste do we decided on basic hot sake for the rest of our dinner. We had the seafood clay pot, duck red curry and the sautéed flank steak with peppers. Everything was good, the clay pot was a little too salty for my taste and needed actual variety in seafood. The servers all spoke Thai so my boyfriend felt at home! Overall great service.",Plur F.,"Richmond Hill, NY",10/16/2015,4.0
"I rarely write reviews; when I do, it's either for a very good experience or a very bad one.

Wife and I were craving Asian inspired cuisine after work this evening. We walk in and are promptly seated. Waitress begins to take our order and I state that I want their $11 special; to which she curtly replies, ""Yeah, which one"". Instantly, I knew we were in for an attitude appetizer and poor service for the main course!

After my wife orders, the waitress turns her attention to two ladies dining next to us. They wanted to split the payment over their respective cards, to which the waitress quickly points out that they have a minimum and can't do that. They begin to pay with cash as the waitress waits around, like a vulture, which seems really rude. Perhaps because of this, they miscount the tip and the waitress replies, ""Wow, one dollar tip!"" I was shocked to hear that!

So, now our food comes. It was good. Water? Not refilled. My soda? Not refilled, until I asked for a refill. We finish, get the bill, and find out that they charge for a refill! I tell the waitress that they should note that soda is by the glass, to which she replies, ""Yeah, sorry"" and takes the credit card without even being sincere or concerned. Showed a complete lack of integrity.

A few things:

1) this place was not even half full, in fact, it was only 6pm, but we experienced poor service
2) it takes so much for a company to build a solid reputation and so little to break everything down. I've come here in the past, but because of this experience, I will no longer be coming here or suggesting others come here.
3) The food was good. In fact, very good. But there are a bunch of other places with good food served without attitude and I would rather patron those places than this place.
4) Waitress - you deserved that $0 tip",Dan P.,"Manhattan, NY",9/22/2014,1.0
"I like their pho bo. It grew on me because I can't get decent pho near my office so I come here often and get pho every single time. They offer a myriad of other dishes though. The service is usually pretty quick and the pho comes out even quicker. Summer rolls are spot on too. The only strange thing I noticed was that they don't give you the hoisin or sriracha sauces with your pho, you have to ask for them. I guess not many ppl ask for them.

It's pricier than Chinatown pho -- $9 but they're a Michelin starred restaurant so I guess that justifies the price. Damn, I love pho so much.",Jen R.,"Los Angeles, CA",4/5/2013,4.0
"Fresh, flavorful and yummy! Really awesome Thai restaurant. Great for a quick lunch or a long dinner. Their delivery is also decent, they try to get it to you warm. Highly recommend the pad Thai.",Sofya K.,"Rego Park, NY",7/2/2015,4.0
The food was delicious and the service was great. I love Thai food and their spring rolls and pad see ew were fabulous. Will return.,Ashley F.,"Bayside, NY",3/12/2017,5.0
"We'll be here once a week, I declare! I took a take out menu ones as I pass this place almost everyday on my way to work, studied the little paper with some enticing dishes on the list, we decided to try and we were hooked ever since. We were just here for our 4th week and I'm still excited for the next one!

And oh, did I mention that my OBao craving usually falls on a Thur, Fri or Sat?  Maybe because OBao have $2 apps and $1 sake, kamikaze shots on those days! :)  

Highlights (so far):

Pad Thai
Pad kee Mao
Shrimp Clay pot
Daikon cake
Singapore Laksa
Papaya Salad
Spring roll
Tofu tod
Pork belly

I probably listed everything that I ordered so far! You could never go wrong here.",Chloe L.,"Manhattan, NY",3/26/2011,5.0
"Needed a really good bowl of pho and got it!  No, it's not as inexpensive as Vietnamese places in Queens & Brooklyn.  It's in Manhattan, get real.  For the price, you do get something some places in Manhattan don't offer, quality.  Good, strong broth; a not insignificant portion of beef; could do with more noodles, but that's just me I suppose.  Also got the spare ribs on sugar cane skewer.  VERY tasty.  
A must for those in the know.",Basil G.,"Astoria, NY",2/4/2013,5.0
"Ordered the Pho Bo for pick up. Opened the package to see a container holding the meat and broth and two smaller containers holding the noodles, peppers, sprouts, and basil. Pho was good, but I wouldn't order pho for pick up ever again.",Pete S.,"Seattle, WA",11/2/2014,3.0
"Another Asian Fusion place. Food was OK but not authentic.
My husband and I went for lunch and they sat us in one of the small tables near the entrance. They had the door opened and it was cold so I asked if we could seat in the main room in the back and a rude waitress told me that it wasn't opened yet. I'm not kidding, about five minutes later as more people came in they sat them in the main room.  I don't understand why she refused to sit us there!!  I had to keep my jacket on during my entire meal.",Veronica A.,"Manorville, NY",4/25/2014,3.0
"Obao is new to the Michelin Bib Gourmand list and it was right around the corner from Okeanos so we decided to give it a try.

It's an Asian Fusion restaurant so we got a lot of different dishes and shared:

- Crispy Pork Belly (Good but not great)
- Spicy Lemongrass Kalbi (really good)
- Clay Pot Catfish with Caramel Sauce (really good)
- Pad See Yew (really good)
- Chinese Broccoli in Oyster Sauce

We also had brought our own wine (Gioja from Castello di Amorosa).. we don't mind a $20 corkage as long as it allows us to bring what we like.

There were no bad dishes and several really good dishes, so it's a solid 4 stars.  It would be fun to come here with a larger group and order a lot more of the menu.",Chad T.,"Manhattan, NY",5/8/2011,4.0
"How can I not give this place 5 stars when I come back time and again for lunch and dinner and have loved every dish that I've tried? The food is consistently inviting and flavorful. Just to name a few, I have enjoyed the papaya salad, bo luc lac, chicken green curry, kra pow gai, and the shrimp pot. I've only gotten dessert once and it was tasty too -- try the chocolate forest.",amie b.,"Manhattan, NY",1/20/2016,5.0
"I've been to OBAO three times and each time the food was very satisfying. The dishes were fusion in concept but authentic at heart. My stomach finds them quite comforting when I'm craving for some Asian noodles afar from home.

Dishes I've tried and loved:
- Japanese grill eggplant
- Pad Thai
- Pad See Ew
- Spicy Lemongrass Kalbi
- Pho

Especially now that I discovered they serve one of my favorite childhood dessert- black sticky rice, I'll definitely be back in no time!

The place is good for a low-key date or large groups. The front of the restaurant can get hot in the summer, so try to score a seat in the back room.",Ang S.,"West Hollywood, CA",7/9/2013,4.0
"Great ambience, mediocre food. Nothing special. Overall the food taste bland.",Ashley N.,"New York, NY",9/14/2015,2.0
"How does an Asian restaurant in NYC get away with not serving brown rice? Food at OBAO is delicious, but not being able to order brown rice kills me.

I come here frequently for lunch when I'm craving Thai food. Their Tom Yum soup is on point- just the right amount of lemongrass and spiciness. I also enjoy their Pad Thai (comes with a poached egg on top) and Shrimp Prik King. Salt and pepper shrimp doesn't have much going on, it's exactly what it's called.",Roham U.,"New York, NY",12/28/2012,3.0
"Pondered ordering take-away from either Obao or Hot Kitchen across the street. Decided on Obao because they offered 10% discount via their  SimpleMenu online ordering. The take-away pickup was late, the food was unremarkable midtown fare and, of course, there was no discount. The cashier didn't think it was a major issue and was pleased to dismiss my complaint without regard. Heading across the street to Hot Kitchen next time.",D R.,"Clinton Hill, Brooklyn, NY",1/6/2015,2.0
"Stumbled upon this with a friend for lunch as normal sandwich shoppe was closed. We both had the pho bo and enjoyed it. Nice salty taste and fragrant broth, meat was fresh and thinly sliced, noodles were a good texture. Served with bean sprouts, lime, herbs (jalepeno instead of chili).

We would definitely return for the pho, as we love it and find it difficult to find good versions around NYC. This was a very good version.",Lauren D.,"Chicago, IL",12/28/2015,4.0
"Went to Obao for a casual dinner date after discovering it here on Yelp a couple days ago.

We had the crispy spring rolls with lettuce wrap and spare ribs on sugar cane skewer for appetizers. Wouldn't come back and order them again.

For entrees I had the Bangkok chicken platter and my girlfriend had the pork belly with Chinese broccoli. Not bad. But again, not worth coming back for.

Overall, the food was too mediocre for the price.",Martin A.,"Brooklyn, NY",10/12/2013,2.0
"I was Obao's biggest fan for a long time, visiting 1-2 times per week, but my last TWO experiences there have convinced me not to return.  In both cases food arrived after a massive delay, or cold, or both.  When we tried to correct the situation with waitstaff/management we were told: that the food wasn't cold (?), then that they were going to reheat it (!), then that we would not be permitted to cancel the order, even after being told they were basically going to nuke it and after waiting way too long  (my dining companion was still waiting for her food at 12:50 despite  us having arrived at 12:10.)

I would never normally slam a place in a review - but since this happened twice and management was adamantly unhelpful and rude despite being alerted to the situation (which was real, not some imagined ""I don't like the way my food tastes"" thing), I'm sad to say I could never go back.  It was the best of its kind in Midtown, but with attitude and service problems like that, I'd be shocked if it lasts another six  months.  I just don't think twice with the same problem could be a coincidence.  Too bad.  I'll miss them.",Saint T.,"New York, NY",9/26/2012,1.0
"After multiple visits, I have to say the pho bo is the only consistently decent dish. In terms of pho quality, it cannot compete with even Chinatown pho, but when you need your pho fix in midtown, this should hold you over. Soup broth is flavorful and you do get a decent amount of meat in proportion to the size of the bowl.

In terms of appetizers, do not even look at the spring rolls. The coating was not really crispy or flaky, the ingredients inside did not look or smell good, and they just tasted old. Sorry, but they are not good. The pork belly was decent, sitting in a sticky sweet sauce. If the outside were a bit crispier, it would have been better. The sugar cane spare ribs are creative but the spare rib meat texture is very unusual. It does not feel like you're eating meat.

Among other things, the BBQ kalbi has a lot of flavor, but the meat is usually slightly overcooked and a bit tougher than it should be. Service is always slow so expect to have to wait  to get your server's attention, which I'm assuming is due to the lack of staff. The menu lists some pretty good happy hour deals, but I haven't been able to try them out.

My recommendation only goes to the pho bo, but even then, that's only if you need to satisfy a serious pho craving in midtown.",Enoch H.,"New York, NY",8/22/2012,2.0
"This was one of the worst experiences I have had eating out in NYC. Three of us went there on a Friday night and the service was terrible. They had several servers who came to our table to take the order, got it wrong and were generally just confused.

The food was disappointing as well. The Claypot fish was bland and the claypot Shrimp was so ordinary.

I would not recommend this place at all.",Anu K.,"Manhattan, NY",3/3/2014,1.0
Prett standard Thai food. Nothing special. The actual restaurant is set up nicely- cute for a casual bud dinner or lunch.,Sumiti U.,"Manhattan, NY",6/19/2015,3.0
I've been coming to Obao for lunch after much seamless dining from here.  Really love this place.  It captures the casual asian street food vibe it aims for.  Sit on wood picnic tables or booths in a backroom that is transportative.  The food is prepared beautifully and is delicious.  The prok belly with chinese broccoli is mouthwatering.  The lemongrass short rings are amazingly tender and well spiced.  The tom yum seafood soup is chock full of seafood and spicy just like I like it.  Service has been top notch everytime we eat here.  Highly recommend.,Scott S.,"Short Hills, NJ",12/22/2014,4.0
"Loved Obao! I've been there a couple of times and am happy to say that I've had really consistent service and great food each time! It's Asian fusion so they have a bit of everything, Vietnamese, Thai, and Chinese which is great! Mad kee pow and the green curry are my 2 favorite dishes and would definitely recommend them. The vermicelli bowls are pretty good too, the pork and shrimp bowl is very tasty.

The restaurant is pretty narrow but goes back pretty far. They can accommodate larger parties by pushing tables together in the back. I like Obao's dim lighting at night as it can be great for a casual date night or give you the relaxed lounge feeling while enjoying a few cocktails.

Speaking of cocktails, they have a good happy hour Sunday to Wednesday with $2 draft beers and $5 specialty cocktails.",Sarah L.,"Saint Louis, MO",4/10/2013,4.0
"My boyfriend and I had a nice dinner here last night, but the food wasn't spectacular. We sat in the back area and had great service, but his pork belly was less crispy than hoped for (almost reminded me of a tilapia) and my beef green curry was a very confusing dish and impossible to eat!",Michelle C.,"New York, NY",5/7/2015,3.0
"Their menu is not very extensive for vegetarian options. The Singapore noodles that I had was okay - freshly prepared in a wok in front of us, which was cool, but bland and dry in flavor. Service was a little abrupt and rude too..",Shradha A.,"Austin, TX",3/1/2013,3.0
"Obao = o toilet

There's a reason it's grade pending.....",Julie P.,"Philadelphia, PA",7/11/2013,2.0
"Overrated.

Food:

Overall, not so great. Arrived at around 9 and almost all food was lukewarm at best. Either excessive coat of sugar or just bland.

SAMBAL SPICED CALAMARI: Ok dish. Nothing special. A coat of sugar on the outside.

SPARE RIBS ON SUGAR CANE SKEWER: tastes like leftover.

Some sort of shrimp appetizer (can't find it on their online menu): One of the best of this dinner. Again, a coat of sugary stuff on the outside. At least it's warm enough to eat.

LOBSTER PA TAI: Looks great, nothing special. Way to sweet to my taste. Was hoping combination of lobster and pa tai can create something interesting but it was just on the looks.

BEEF LUCLAK: cubes of beef apparently low grade. Very chewy, bland.

Some grilled whole fish: bland. lukewarm. barely edible.

The berry mojito: weak. looks ""dirty"". no flavor. meh.

Seating: 3 of us first chose the seating in the back of the room under those Buddhas, however, the entire section was vibrating like crazy, feels as if there's an airplane hovering over the building constantly. Was told it was the AC and there's nothing they can do about it. IT'S HALF OF THE RESTAURANT!",Shan C.,"New York, NY",2/6/2014,2.0
